Methodology *,Site *,Management *,Sample date: Year *,Sample date: Month *,Sample date: Day *,Depth *,Transect number *,Benthic attribute *,Quadrat size *,Transect length surveyed *,Quadrat *,Number of points *,Number of quadrats *,Number of points per quadrat *,Observer emails *
photo,buluan,Reserve,2022,6,11,7,1,Pachyseris,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,1,Pachyseris,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,1,Pavona,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,1,Pavona,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,1,Platygyra,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,1,Porites,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,1,Porites,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,1,Rubble,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,1,Rubble,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,1,Sea urchin,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,1,Silt,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,1,Silt,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,1,Sponge,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,1,Sponge,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,1,Symphyllia,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,1,Mussa angulosa,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,1,Mussa angulosa,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Agelas tubulata,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Anacropora,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Anemone,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Crinoid,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Ctenactis,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Cycloseris,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Cycloseris,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Coralline algae,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Coralline algae,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Echinopora,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Favia,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Fungia,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Fungia,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Galaxea,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Galaxea,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Goniastrea,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Gorgonian,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Herpolitha,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Leptoseris,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Merulina,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Millepora,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Montipora,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Montipora,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Mycedium,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Pachyseris,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Pachyseris,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Pavona,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Pavona,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Pectinia,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Pectinia,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Porites,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Porites,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Rubble,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Rubble,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Sand,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Seriatopora,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Silt,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Silt,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Sponge,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Sponge,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Symphyllia,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,2,Mussa angulosa,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,10,7,2,Mussa angulosa,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Agelas tubulata,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Anacropora,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Coralline algae,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Ctenactis,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Cycloseris,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Cyphastrea,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Coralline algae,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Fungia,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Heliopora,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Leptoseris,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Montipora,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Pachyseris,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Pavona,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Pectinia,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Porites,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Rubble,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Seriatopora,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Silt,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Soft coral,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Sponge,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Stylophora,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Symphyllia,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Mussa angulosa,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,buluan,Reserve,2022,6,11,7,3,Actinaria,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Astreopora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Cycloseris,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Coralline algae,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Dead coral,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Echinophyllia,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Echinopora,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Favia,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Fungia,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Galaxea,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Goniastrea,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Merulina,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Montipora,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Mycedium,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Pavona,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Pectinia,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Plerogyra,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Porites,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Rubble,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Sea urchin,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Silt,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Sponge,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Stylophora,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Symphyllia,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Mussa angulosa,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,7,3,Tubipora,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Anacropora,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Coeloseris,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Coralline algae,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Ctenactis,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Ctenactis,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Cycloseris,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Cycloseris,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Coralline algae,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Coralline algae,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Echinophyllia,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Echinophyllia,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Echinopora,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Favia,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Favia,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Fungia,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Fungia,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Galaxea,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Galaxea,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Goniastrea,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Goniastrea,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Heliofungia,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Herpolitha,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Leptoseris,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Merulina,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Merulina,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Montipora,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Montipora,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Mycedium,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Oceana,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Oxypora,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Oxypora,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Pavona,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Pavona,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Pectinia,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Porites,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Porites,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Rubble,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Rubble,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Sea urchin,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Seriatopora,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Silt,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Silt,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Sponge,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Sponge,1,50,23,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Stylophora,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Mussa angulosa,1,50,24,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Mussa angulosa,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Tubipora,1,50,26,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,11,6,4,Actinaria,1,50,27,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,4.9,4,Zoopilus,1,50,25,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Agelas tubulata,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Anacropora,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Coralline algae,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Cycloseris,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Coralline algae,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Echinophyllia,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Favia,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Fungia,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Montipora,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Oceana,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Oxypora,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Pachyseris,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Pavona,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Porites,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Rubble,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Silt,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Sponge,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Stylophora,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Mussa angulosa,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Actinaria,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,buluan,Managed Access,2022,6,10,6,5,Clionaidae,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Agelas tubulata,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Coralline algae,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Coralline algae,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Diploastrea,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Favia,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Galaxea,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Lobophyllia,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Macroalgae,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Merulina,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Oceana,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Oxypora,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Padina,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Pavona,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Porites,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Rubble,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Sand,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Seriatopora,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Silt,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Soft coral,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Sponge,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,1,Mussa angulosa,1,50,22,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Acropora,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Agelas tubulata,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Coralline algae,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Cyphastrea,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Coralline algae,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Diploastrea,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Echinopora,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Favia,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Halimeda,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Lobophyllia,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Macroalgae,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Montipora,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Padina,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Pavona,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Porites,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Rubble,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Sand,1,50,17,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Seriatopora,1,50,18,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Silt,1,50,19,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Sponge,1,50,20,10,10,10,marianoviz1988@gmail.com
photo,pucio,Managed Access,2022,4,17,8.5,2,Mussa angulosa,1,50,21,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Agelas tubulata,1,50,1,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Coralline algae,1,50,2,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Coralline algae,1,50,3,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Dead coral,1,50,4,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Diploastrea,1,50,5,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Favia,1,50,6,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Gardineroseris,1,50,7,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Goniastrea,1,50,8,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Halimeda,1,50,9,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Hydnophora,1,50,10,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Macroalgae,1,50,11,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Montastraea,1,50,12,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Padina,1,50,13,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Platygyra,1,50,14,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Porites,1,50,15,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Rubble,1,50,16,10,10,10,marianoviz1988@gmail.com
photo,tinigbas,Reserve,2022,4,16,8,1,Sand,1,50,17,10,10,10,marianoviz1988@gmail.com
