Methodology *,Site *,Management *,Sample date: Year *,Sample date: Month *,Sample date: Day *,Depth *,Transect number *,Benthic attribute *,Interval start *,Transect length surveyed *,Interval size *,Observation interval *,Observer emails *
point,uz1,Managed Access,2021,4,11,6,1,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,1,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,1,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,1,Acanthaster planci,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,1,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,1,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,2,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin3,Managed Access,2019,4,22,4,3,Crustose coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,2,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,2,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,2,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,2,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,2,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,3,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,3,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,3,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,3,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin3,Managed Access,2019,4,22,4,3,Rock,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,laben6,Managed Access,2019,4,7,9,3,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz1,Managed Access,2021,4,11,6,3,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2021,4,10,8,1,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2021,4,10,8,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,lasol5,Managed Access,2019,4,8,6,2,Corallinaceae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2021,4,10,8,1,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2021,4,10,8,1,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2021,4,10,8,1,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2021,4,10,8,1,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2021,4,10,8,1,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2021,4,10,8,2,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2021,4,10,8,2,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin3,Managed Access,2019,4,22,4,3,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2021,4,10,8,2,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2021,4,10,8,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2021,4,10,8,2,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2021,4,10,8,3,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2021,4,10,8,3,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2021,4,10,8,3,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2021,4,10,8,3,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kulis3,Managed Access,2019,5,14,7,2,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2021,4,10,8,3,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,1,Xenia,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,1,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin3,Managed Access,2019,4,22,4,3,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,1,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,1,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,1,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,2,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,2,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,2,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,2,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,2,Halimeda,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin3,Managed Access,2019,4,22,4,3,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,2,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,2,Xenia,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,2,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,3,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,3,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz3,Managed Access,2021,4,11,6,3,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram1,Managed Access,2021,3,28,6,1,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram1,Managed Access,2021,3,28,6,1,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram1,Managed Access,2021,3,28,6,1,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram1,Managed Access,2021,3,28,6,1,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin3,Managed Access,2019,4,22,4,3,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram1,Managed Access,2021,3,28,5,2,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram1,Managed Access,2021,3,28,5,2,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram1,Managed Access,2021,3,28,5,2,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram1,Managed Access,2021,3,28,5,2,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram1,Managed Access,2021,3,28,5,2,Milleporidae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram1,Managed Access,2021,3,28,5,2,Alcyoniidae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram1,Managed Access,2021,3,28,5,2,Rock,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram1,Managed Access,2021,3,28,5,3,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram1,Managed Access,2021,3,28,5,3,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram1,Managed Access,2021,3,28,5,3,Rock,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kapun3,Reserve,2019,4,22,5,2,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram1,Managed Access,2021,3,28,5,3,Milleporidae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram1,Managed Access,2021,3,28,5,3,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram1,Managed Access,2021,3,28,5,3,Other invertebrates,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,1,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,1,Xenia,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,1,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,1,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Corallinaceae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,1,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,1,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin3,Managed Access,2019,4,22,4,3,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,1,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,1,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,1,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,1,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,2,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,2,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,2,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,2,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,2,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin3,Managed Access,2019,4,22,4,3,Hydroid,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,2,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,2,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,2,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,2,Xenia,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Tubipora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,3,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,3,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,3,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,3,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,3,Xenia,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,3,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2017,6,10,8,2,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin3,Managed Access,2019,4,22,4,3,Other invertebrates,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,3,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,3,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,3,Millepora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,3,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,3,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram2,Managed Access,2021,3,28,5,3,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,1,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,1,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,1,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Millepora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin3,Managed Access,2019,4,22,4,3,Bleached coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,1,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,1,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,1,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,2,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,2,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,2,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,2,Halimeda,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,2,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kapun2,Reserve,2019,4,22,6,3,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,2,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,2,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin4,Managed Access,2019,4,21,7,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,2,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,2,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,lasol5,Managed Access,2019,4,8,6,2,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,2,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,2,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,2,Hydroid,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Heliopora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,3,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,3,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,3,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,3,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin4,Managed Access,2019,4,21,7,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,3,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,3,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,3,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,3,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,siont2,Managed Access,2019,5,12,5,3,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram3,Managed Access,2021,3,28,6,3,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,1,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,1,Millepora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,1,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,1,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin4,Managed Access,2019,4,21,7,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,1,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,1,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kulis3,Managed Access,2019,5,14,7,2,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,1,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,1,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,1,Heliopora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,2,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,2,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,2,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,2,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin4,Managed Access,2019,4,21,7,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Xenia,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,2,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,2,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,3,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,3,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,3,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,3,Xenia,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,3,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,3,Other invertebrates,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,3,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Halimeda,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,3,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin4,Managed Access,2019,4,21,7,1,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,3,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,3,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram5,Reserve,2021,3,27,6,3,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,1,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,1,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,1,Sponge,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,1,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,1,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,1,Dead coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,1,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin4,Managed Access,2019,4,21,7,1,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,1,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,1,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,1,Heliopora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,2,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,2,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,2,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,2,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,2,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,2,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,2,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,kapun3,Reserve,2019,4,22,5,2,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,2,Heliopora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,2,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,2,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Crustose coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,3,Acropora,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,3,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,3,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,3,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,3,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,3,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,3,Coralline algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin4,Managed Access,2019,4,21,7,1,Corallina,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,3,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,3,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,3,Silt,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram6,Managed Access,2021,3,27,8,3,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram7,Managed Access,2021,3,27,6,1,Hard coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram7,Managed Access,2021,3,27,6,1,Sand,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram7,Managed Access,2021,3,27,6,1,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram7,Managed Access,2021,3,27,6,1,Soft coral,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram7,Managed Access,2021,3,27,6,1,Rock,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram7,Managed Access,2021,3,27,6,1,Turf algae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,talray4,Reserve,2019,4,24,8,3,Rock,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,uz2,Managed Access,2017,6,10,8,3,Rubble,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,magin4,Managed Access,2019,4,21,7,1,Coralimorph,0.5,50,0.5,0.5,marianoviz1988@gmail.com
point,moram7,Managed Access,2021,3,27,6,1,Macroalgae,0.5,50,0.5,0.5,marianoviz1988@gmail.com
